Item ID,Title,Click potential,Feed label,Language,Item status,Channels,Issue title,Issue additional information,Traffic type,Country,Issue severity
shopify_ZZ_7587659710558_42519891705950,Moonlit Dahlia Spaghetti Strap Dress - Dark Floral Dress L,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587659710558_42519891705950,Moonlit Dahlia Spaghetti Strap Dress - Dark Floral Dress L,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587659710558_42519891607646,Moonlit Dahlia Spaghetti Strap Dress - Dark Floral Dress XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Shopping ads,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587659710558_42519891607646,Moonlit Dahlia Spaghetti Strap Dress - Dark Floral Dress XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Free listings,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587659710558_42519891607646,Moonlit Dahlia Spaghetti Strap Dress - Dark Floral Dress XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587659710558_42519891607646,Moonlit Dahlia Spaghetti Strap Dress - Dark Floral Dress XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587659710558_42519891607646,Moonlit Dahlia Spaghetti Strap Dress - Dark Floral Dress XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587659710558_42519891607646,Moonlit Dahlia Spaghetti Strap Dress - Dark Floral Dress XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587659710558_42519891607646,Moonlit Dahlia Spaghetti Strap Dress - Dark Floral Dress XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587659710558_42519891607646,Moonlit Dahlia Spaghetti Strap Dress - Dark Floral Dress XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587659710558_42519891607646,Moonlit Dahlia Spaghetti Strap Dress - Dark Floral Dress XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587659710558_42519891607646,Moonlit Dahlia Spaghetti Strap Dress - Dark Floral Dress XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587632742494_42519818502238,Raven & Roses Hoodie Dress | Whimsigoth | Maiden Bloom 2XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Shopping ads,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587632742494_42519818502238,Raven & Roses Hoodie Dress | Whimsigoth | Maiden Bloom 2XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Free listings,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587632742494_42519818502238,Raven & Roses Hoodie Dress | Whimsigoth | Maiden Bloom 2XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587632742494_42519818502238,Raven & Roses Hoodie Dress | Whimsigoth | Maiden Bloom 2XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587632742494_42519818502238,Raven & Roses Hoodie Dress | Whimsigoth | Maiden Bloom 2XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587632742494_42519818502238,Raven & Roses Hoodie Dress | Whimsigoth | Maiden Bloom 2XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587632742494_42519818502238,Raven & Roses Hoodie Dress | Whimsigoth | Maiden Bloom 2XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587632742494_42519818502238,Raven & Roses Hoodie Dress | Whimsigoth | Maiden Bloom 2XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587632742494_42519818502238,Raven & Roses Hoodie Dress | Whimsigoth | Maiden Bloom 2XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587632742494_42519818502238,Raven & Roses Hoodie Dress | Whimsigoth | Maiden Bloom 2XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902388318,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Shopping ads,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587668426846_42519902388318,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Free listings,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587668426846_42519902388318,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902388318,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902388318,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902388318,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902388318,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902388318,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902388318,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587668426846_42519902388318,Wildflower Meadow Sleeveless Maxi Dress | Maiden Bloom 3XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900848222,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Shopping ads,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587667247198_42519900848222,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Free listings,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587667247198_42519900848222,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900848222,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900848222,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900848222,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900848222,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900848222,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900848222,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900848222,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587642245214_42519830429790,Zodiac Medallion Spaghetti Strap Dress | Maiden Bloom XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Free listings,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587642245214_42519830429790,Zodiac Medallion Spaghetti Strap Dress | Maiden Bloom XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Shopping ads,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587642245214_42519830429790,Zodiac Medallion Spaghetti Strap Dress | Maiden Bloom XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587642245214_42519830429790,Zodiac Medallion Spaghetti Strap Dress | Maiden Bloom XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587642245214_42519830429790,Zodiac Medallion Spaghetti Strap Dress | Maiden Bloom XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587642245214_42519830429790,Zodiac Medallion Spaghetti Strap Dress | Maiden Bloom XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587642245214_42519830429790,Zodiac Medallion Spaghetti Strap Dress | Maiden Bloom XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587642245214_42519830429790,Zodiac Medallion Spaghetti Strap Dress | Maiden Bloom XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587642245214_42519830429790,Zodiac Medallion Spaghetti Strap Dress | Maiden Bloom XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587642245214_42519830429790,Zodiac Medallion Spaghetti Strap Dress | Maiden Bloom XS,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587651649630_42519882203230,Wildflower Meadow 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Free listings,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587651649630_42519882203230,Wildflower Meadow 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Shopping ads,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587651649630_42519882203230,Wildflower Meadow 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587651649630_42519882203230,Wildflower Meadow 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587651649630_42519882203230,Wildflower Meadow 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587651649630_42519882203230,Wildflower Meadow 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587651649630_42519882203230,Wildflower Meadow 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587651649630_42519882203230,Wildflower Meadow 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587651649630_42519882203230,Wildflower Meadow 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587651649630_42519882203230,Wildflower Meadow 3/4 Sleeve Maxi Dress | Maiden Bloom 4XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587672784990_42519907631198,Raven & Roses 3/4 Sleeve Maxi Dress | Maiden Bloom XS,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Free listings,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587672784990_42519907631198,Raven & Roses 3/4 Sleeve Maxi Dress | Maiden Bloom XS,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Shopping ads,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587672784990_42519907631198,Raven & Roses 3/4 Sleeve Maxi Dress | Maiden Bloom XS,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587672784990_42519907631198,Raven & Roses 3/4 Sleeve Maxi Dress | Maiden Bloom XS,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587672784990_42519907631198,Raven & Roses 3/4 Sleeve Maxi Dress | Maiden Bloom XS,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587672784990_42519907631198,Raven & Roses 3/4 Sleeve Maxi Dress | Maiden Bloom XS,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587672784990_42519907631198,Raven & Roses 3/4 Sleeve Maxi Dress | Maiden Bloom XS,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587672784990_42519907631198,Raven & Roses 3/4 Sleeve Maxi Dress | Maiden Bloom XS,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587672784990_42519907631198,Raven & Roses 3/4 Sleeve Maxi Dress | Maiden Bloom XS,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587672784990_42519907631198,Raven & Roses 3/4 Sleeve Maxi Dress | Maiden Bloom XS,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900749918,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress S,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Shopping ads,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587667247198_42519900749918,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress S,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Free listings,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587667247198_42519900749918,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress S,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900749918,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress S,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900749918,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress S,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900749918,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress S,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900749918,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress S,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900749918,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress S,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900749918,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress S,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587667247198_42519900749918,Garden Party 3/4 Sleeve Maxi Dress - Boho Floral Maxi Dress S,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,Germany,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519911956574,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Shopping ads,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587675963486_42519911956574,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing shipping in some countries,Add shipping information for all countries you sell products in so customers know the delivery time and cost,Free listings,United Kingdom,SEVERITY_DISAPPROVED
shopify_ZZ_7587675963486_42519911956574,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519911956574,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing age group,Add the age group of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519911956574,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519911956574,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing color,Add the color of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519911956574,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519911956574,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing gender,Add the gender of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519911956574,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Shopping ads,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587675963486_42519911956574,Zodiac Medallion Sleeveless Maxi Dress | Maiden Bloom 2XL,Available soon,GBP_21066776670,en,ELIGIBLE_LIMITED,ONLINE,Missing size,Add the size of your product so customers can easily find a specific product,Free listings,United Kingdom,SEVERITY_DEMOTED
shopify_ZZ_7587638870110_42519826399326,Dark Garden Tapestry Side Slit Dress | Maiden Bloom 5XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Free listings,Germany,SEVERITY_DISAPPROVED
shopify_ZZ_7587638870110_42519826399326,Dark Garden Tapestry Side Slit Dress | Maiden Bloom 5XL,Available soon,EUR_21066711134,en,ELIGIBLE_LIMITED,ONLINE,Mismatched currency in shipping information,Edit the shipping cost currency in your shipping information to match the one of your product price,Shopping ads,Germany,SEVERITY_DISAPPROVED
